TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day	Motif	width	IC	max_score	NCcutoffScore	ICperNT

T095134_2.00	F135_2.00	TS12_2.00	M04565_2.00	MS62_2.00	ENSG00000174332	GLIS1	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	GLIS1_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04565_2.00	15	 12.775	16.209	10.745	0.85

T095134_2.00	F135_2.00	TS12_2.00	M08345_2.00	MS52_2.00	ENSG00000174332	GLIS1	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	Q8NBF1.MEME	ChIP-seq	Schmitges2016	ChIP-seq	Schmitges	2016	27852650	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M08345_2.00	14	  7.757	12.081	5.748	0.55

T095136_2.00	F135_2.00	TS12_2.00	M07641_2.00	MS03_2.00	ENSG00000174652	ZNF266	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF266.RCADE.OriginalMapping	ChIP-seq+ChIP-exo	Barazandeh2018	ChIP-seq_and_ChIP-exo	Barazandeh	2018	29146583	March 2018	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M07641_2.00	15	  9.771	15.061	7.488	0.65

T095137_2.00	F135_2.00	TS12_2.00	M02912_2.00	MS33_2.00	ENSG00000174963	ZIC4	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZIC4_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M02912_2.00	15	  9.238	14.615	7.063	0.62

T095137_2.00	F135_2.00	TS12_2.00	M04566_2.00	MS62_2.00	ENSG00000174963	ZIC4	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZIC4_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04566_2.00	15	  6.062	12.148	3.827	0.40

T095137_2.00	F135_2.00	TS12_2.00	M04567_2.00	MS62_2.00	ENSG00000174963	ZIC4	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZIC4_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04567_2.00	15	  9.069	13.979	6.985	0.60

T095140_2.00	F135_2.00	TS12_2.00	M07642_2.00	MS03_2.00	ENSG00000175322	ZNF519	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF519.RCADE.OriginalMapping	ChIP-seq+ChIP-exo	Barazandeh2018	ChIP-seq_and_ChIP-exo	Barazandeh	2018	29146583	March 2018	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M07642_2.00	15	 11.347	16.359	9.282	0.76

T095140_2.00	F135_2.00	TS12_2.00	M08255_2.00	MS43_2.00	ENSG00000175322	ZNF519	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF519	ChIP-seq	Najafabadi2015b	ChIP-seq	Najafabadi	2015b	25690854	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M08255_2.00	10	  9.006	11.492	7.167	0.90

T095141_2.00	F135_2.00	TS12_2.00	M07643_2.00	MS03_2.00	ENSG00000175395	ZNF25	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF25.ChIP-seq.ReprocessedData	ChIP-seq+ChIP-exo	Barazandeh2018	ChIP-seq_and_ChIP-exo	Barazandeh	2018	29146583	March 2018	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M07643_2.00	29	 25.611	32.424	23.974	0.88

T095142_2.00	F135_2.00	TS12_2.00	M07644_2.00	MS03_2.00	ENSG00000175691	ZNF77	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF77.MEME.OriginalMapping	ChIP-seq+ChIP-exo	Barazandeh2018	ChIP-seq_and_ChIP-exo	Barazandeh	2018	29146583	March 2018	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M07644_2.00	7	  8.668	8.961	8.963	1.24

T095143_2.00	F135_2.00	TS12_2.00	M07645_2.00	MS03_2.00	ENSG00000175787	ZNF169	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF169.RCADE.OriginalMapping	ChIP-seq+ChIP-exo	Barazandeh2018	ChIP-seq_and_ChIP-exo	Barazandeh	2018	29146583	March 2018	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M07645_2.00	6	  7.346	7.730	7.410	1.22

T095145_2.00	F135_2.00	TS12_2.00	M07646_2.00	MS03_2.00	ENSG00000176024	ZNF613	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF613.RCADE.ReprocessedData	ChIP-seq+ChIP-exo	Barazandeh2018	ChIP-seq_and_ChIP-exo	Barazandeh	2018	29146583	March 2018	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M07646_2.00	9	  8.375	10.608	6.479	0.93

T095148_2.00	F135_2.00	TS12_2.00	M05851_2.00	MS30_2.00	ENSG00000176293	ZNF135	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF135	SMiLE-seq	Isakova2017	SMiLE-seq	Isakova	2017	28092692	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05851_2.00	15	 11.709	16.138	9.747	0.78

T095148_2.00	F135_2.00	TS12_2.00	M07647_2.00	MS03_2.00	ENSG00000176293	ZNF135	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF135.RCADE.ReprocessedData	ChIP-seq+ChIP-exo	Barazandeh2018	ChIP-seq_and_ChIP-exo	Barazandeh	2018	29146583	March 2018	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M07647_2.00	9	  9.878	11.591	8.193	1.10

T095155_2.00	F135_2.00	TS12_2.00	M04568_2.00	MS62_2.00	ENSG00000177374	HIC1	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	HIC1_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04568_2.00	10	  7.152	9.672	5.356	0.72

T095155_2.00	F135_2.00	TS12_2.00	M04569_2.00	MS62_2.00	ENSG00000177374	HIC1	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	HIC1_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04569_2.00	10	  7.280	9.900	5.401	0.73

T095155_2.00	F135_2.00	TS12_2.00	M08924_2.00	MS27_2.00	ENSG00000177374	HIC1	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	HIC1_HUMAN.H11MO.0.C	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M08924_2.00	9	  7.953	10.418	6.086	0.88

T095156_2.00	F135_2.00	TS12_2.00	M04570_2.00	MS62_2.00	ENSG00000177485	ZBTB33	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZBTB33_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04570_2.00	20	 18.549	22.378	16.644	0.93

T095156_2.00	F135_2.00	TS12_2.00	M08094_2.00	MS31_2.00	ENSG00000177485	ZBTB33	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	MA0527.1	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M08094_2.00	15	  9.645	14.379	7.509	0.64

T095156_2.00	F135_2.00	TS12_2.00	M08925_2.00	MS27_2.00	ENSG00000177485	ZBTB33	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	KAISO_HUMAN.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M08925_2.00	15	  8.407	14.035	6.090	0.56

T095156_2.00	F135_2.00	TS12_2.00	M09511_2.00	MS28_2.00	ENSG00000177485	ZBTB33	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	GM12878-ZBTB33_GSE32465	Misc	HOMER	Misc	Heinz	2010	20513432	January 2016	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M09511_2.00	15	 11.253	16.120	9.120	0.75

T095158_2.00	F135_2.00	TS12_2.00	M07648_2.00	MS03_2.00	ENSG00000177842	ZNF620	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF620.MEME.OriginalMapping	ChIP-seq+ChIP-exo	Barazandeh2018	ChIP-seq_and_ChIP-exo	Barazandeh	2018	29146583	March 2018	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M07648_2.00	29	 17.746	27.513	15.586	0.61

T095160_2.00	F135_2.00	TS12_2.00	M07649_2.00	MS03_2.00	ENSG00000177873	ZNF619	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF619.MEME.OriginalMapping	ChIP-seq+ChIP-exo	Barazandeh2018	ChIP-seq_and_ChIP-exo	Barazandeh	2018	29146583	March 2018	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M07649_2.00	23	 15.362	22.958	13.297	0.67

T095162_2.00	F135_2.00	TS12_2.00	M02666_2.00	MS31_2.00	ENSG00000177932	ZNF354C	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	MA0130.1	SELEX	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M02666_2.00	6	  5.990	7.024	4.911	1.00

T095163_2.00	F135_2.00	TS12_2.00	M07650_2.00	MS03_2.00	ENSG00000178150	ZNF114	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF114.ChIP-seq.ReprocessedData	ChIP-seq+ChIP-exo	Barazandeh2018	ChIP-seq_and_ChIP-exo	Barazandeh	2018	29146583	March 2018	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M07650_2.00	28	 11.602	20.879	9.270	0.41

T095166_2.00	F135_2.00	TS12_2.00	M04571_2.00	MS62_2.00	ENSG00000178187	ZNF454	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF454_eDBD_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04571_2.00	15	 15.204	17.762	13.318	1.01

T095166_2.00	F135_2.00	TS12_2.00	M04572_2.00	MS62_2.00	ENSG00000178187	ZNF454	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF454_eDBD_HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04572_2.00	14	 14.491	16.686	12.790	1.04

T095166_2.00	F135_2.00	TS12_2.00	M04573_2.00	MS62_2.00	ENSG00000178187	ZNF454	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF454_eDBD_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04573_2.00	15	 13.802	16.826	11.820	0.92

T095166_2.00	F135_2.00	TS12_2.00	M04574_2.00	MS62_2.00	ENSG00000178187	ZNF454	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF454_eDBD_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04574_2.00	14	 13.527	16.296	11.569	0.97

T095166_2.00	F135_2.00	TS12_2.00	M07651_2.00	MS03_2.00	ENSG00000178187	ZNF454	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF454.MEME.OriginalMapping	ChIP-seq+ChIP-exo	Barazandeh2018	ChIP-seq_and_ChIP-exo	Barazandeh	2018	29146583	March 2018	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M07651_2.00	29	 15.672	26.492	13.299	0.54

T095166_2.00	F135_2.00	TS12_2.00	M08256_2.00	MS43_2.00	ENSG00000178187	ZNF454	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF454	ChIP-seq	Najafabadi2015b	ChIP-seq	Najafabadi	2015b	25690854	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M08256_2.00	7	  8.008	8.478	8.036	1.14

T095166_2.00	F135_2.00	TS12_2.00	M08346_2.00	MS52_2.00	ENSG00000178187	ZNF454	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	Q8N9F8_4-12.RCADE	ChIP-seq	Schmitges2016	ChIP-seq	Schmitges	2016	27852650	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M08346_2.00	27	 11.013	22.809	8.419	0.41

T095167_2.00	F135_2.00	TS12_2.00	M07652_2.00	MS03_2.00	ENSG00000178229	ZNF543	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF543.RCADE.ReprocessedData	ChIP-seq+ChIP-exo	Barazandeh2018	ChIP-seq_and_ChIP-exo	Barazandeh	2018	29146583	March 2018	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M07652_2.00	12	  9.377	12.999	7.426	0.78

T095167_2.00	F135_2.00	TS12_2.00	M08347_2.00	MS52_2.00	ENSG00000178229	ZNF543	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	Q08ER8_4-7.RCADE	ChIP-seq	Schmitges2016	ChIP-seq	Schmitges	2016	27852650	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M08347_2.00	12	  8.269	11.438	6.521	0.69

T095168_2.00	F135_2.00	TS12_2.00	M07653_2.00	MS03_2.00	ENSG00000178338	ZNF354B	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF354B.RCADE.ReprocessedData	ChIP-seq+ChIP-exo	Barazandeh2018	ChIP-seq_and_ChIP-exo	Barazandeh	2018	29146583	March 2018	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M07653_2.00	12	  9.293	12.760	7.481	0.77

T095169_2.00	F135_2.00	TS12_2.00	M07654_2.00	MS03_2.00	ENSG00000178386	ZNF223	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF223.MEME.OriginalMapping	ChIP-seq+ChIP-exo	Barazandeh2018	ChIP-seq_and_ChIP-exo	Barazandeh	2018	29146583	March 2018	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M07654_2.00	14	 11.078	14.554	9.320	0.79

T095170_2.00	F135_2.00	TS12_2.00	M02913_2.00	MS33_2.00	ENSG00000178665	ZNF713	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF713_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M02913_2.00	17	 19.193	21.587	17.237	1.13

T095170_2.00	F135_2.00	TS12_2.00	M04575_2.00	MS62_2.00	ENSG00000178665	ZNF713	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF713_eDBD_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04575_2.00	19	 18.307	21.815	16.422	0.96

T095170_2.00	F135_2.00	TS12_2.00	M04576_2.00	MS62_2.00	ENSG00000178665	ZNF713	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF713_eDBD_HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04576_2.00	19	 18.645	22.276	16.709	0.98

T095170_2.00	F135_2.00	TS12_2.00	M04577_2.00	MS62_2.00	ENSG00000178665	ZNF713	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF713_eDBD_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04577_2.00	19	 18.663	22.695	16.724	0.98

T095170_2.00	F135_2.00	TS12_2.00	M04578_2.00	MS62_2.00	ENSG00000178665	ZNF713	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF713_eDBD_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04578_2.00	19	 18.398	22.036	16.540	0.97

T095172_2.00	F135_2.00	TS12_2.00	M07655_2.00	MS03_2.00	ENSG00000178935	ZNF552	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF552.ChIP-seq.ReprocessedData	ChIP-seq+ChIP-exo	Barazandeh2018	ChIP-seq_and_ChIP-exo	Barazandeh	2018	29146583	March 2018	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M07655_2.00	11	 11.316	13.676	9.561	1.03

T095173_2.00	F135_2.00	TS12_2.00	M02914_2.00	MS33_2.00	ENSG00000178951	ZBTB7A	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZBTB7A_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M02914_2.00	12	  8.614	12.746	6.564	0.72

T095173_2.00	F135_2.00	TS12_2.00	M04579_2.00	MS62_2.00	ENSG00000178951	ZBTB7A	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZBTB7A_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04579_2.00	11	 10.048	12.479	7.729	0.91

T095173_2.00	F135_2.00	TS12_2.00	M04580_2.00	MS62_2.00	ENSG00000178951	ZBTB7A	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZBTB7A_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04580_2.00	11	  9.542	12.028	7.529	0.87

T095173_2.00	F135_2.00	TS12_2.00	M07937_2.00	MS18_2.00	ENSG00000178951	ZBTB7A	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	K562_ZBTB7A_HudsonAlpha	ChIP-seq	ENCODE	ChIP-seq	Gerstein	2012	22955619	January 2011	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M07937_2.00	15	  7.923	12.767	5.833	0.53

T095173_2.00	F135_2.00	TS12_2.00	M08095_2.00	MS31_2.00	ENSG00000178951	ZBTB7A	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	MA0750.2	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M08095_2.00	13	  7.785	11.966	5.512	0.60

T095173_2.00	F135_2.00	TS12_2.00	M08926_2.00	MS27_2.00	ENSG00000178951	ZBTB7A	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZBT7A_HUMAN.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M08926_2.00	9	  6.951	9.009	4.524	0.77

T095174_2.00	F135_2.00	TS12_2.00	M04581_2.00	MS62_2.00	ENSG00000179059	ZFP42	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZFP42_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04581_2.00	15	 11.501	15.270	9.469	0.77

T095174_2.00	F135_2.00	TS12_2.00	M04582_2.00	MS62_2.00	ENSG00000179059	ZFP42	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZFP42_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04582_2.00	15	 13.661	16.807	11.668	0.91

T095174_2.00	F135_2.00	TS12_2.00	M08348_2.00	MS52_2.00	ENSG00000179059	ZFP42	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	Q96MM3_1-4.RCADE	ChIP-seq	Schmitges2016	ChIP-seq	Schmitges	2016	27852650	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M08348_2.00	12	  9.896	13.810	7.849	0.82

T095174_2.00	F135_2.00	TS12_2.00	M08927_2.00	MS27_2.00	ENSG00000179059	ZFP42	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZFP42_HUMAN.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M08927_2.00	12	  8.325	13.029	6.139	0.69

T095176_2.00	F135_2.00	TS12_2.00	M02915_2.00	MS33_2.00	ENSG00000179388	EGR3	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	EGR3_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M02915_2.00	15	 12.238	15.416	10.147	0.82

T095176_2.00	F135_2.00	TS12_2.00	M04583_2.00	MS62_2.00	ENSG00000179388	EGR3	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	EGR3_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04583_2.00	13	 11.747	14.470	9.782	0.90

T095176_2.00	F135_2.00	TS12_2.00	M04584_2.00	MS62_2.00	ENSG00000179388	EGR3	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	EGR3_FL_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04584_2.00	13	 11.805	14.275	9.735	0.91

T095176_2.00	F135_2.00	TS12_2.00	M08349_2.00	MS52_2.00	ENSG00000179388	EGR3	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	Q06889_1-3.RCADE	ChIP-seq	Schmitges2016	ChIP-seq	Schmitges	2016	27852650	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M08349_2.00	9	  8.411	10.014	7.036	0.93

T095176_2.00	F135_2.00	TS12_2.00	M10279_2.00	MS59_2.00	ENSG00000179388	EGR3	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	V$EGR3_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M10279_2.00	12	 11.937	13.989	10.314	0.99

T095177_2.00	F135_2.00	TS12_2.00	M02916_2.00	MS33_2.00	ENSG00000179456	ZBTB18	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF238_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M02916_2.00	13	 11.172	13.959	9.210	0.86

T095177_2.00	F135_2.00	TS12_2.00	M02917_2.00	MS33_2.00	ENSG00000179456	ZBTB18	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF238_2	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M02917_2.00	13	 10.365	13.352	8.302	0.80

T095177_2.00	F135_2.00	TS12_2.00	M04585_2.00	MS62_2.00	ENSG00000179456	ZBTB18	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZBTB18_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04585_2.00	13	 10.008	13.345	8.002	0.77

T095177_2.00	F135_2.00	TS12_2.00	M04586_2.00	MS62_2.00	ENSG00000179456	ZBTB18	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZBTB18_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M04586_2.00	13	  8.206	11.931	6.143	0.63

T095177_2.00	F135_2.00	TS12_2.00	M08257_2.00	MS43_2.00	ENSG00000179456	ZBTB18	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF238	ChIP-seq	Najafabadi2015b	ChIP-seq	Najafabadi	2015b	25690854	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M08257_2.00	12	  9.405	12.736	7.322	0.78

T095177_2.00	F135_2.00	TS12_2.00	M08350_2.00	MS52_2.00	ENSG00000179456	ZBTB18	Homo_sapiens	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	Q99592_2-4.RCADE	ChIP-seq	Schmitges2016	ChIP-seq	Schmitges	2016	27852650	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M08350_2.00	9	  8.668	10.458	7.125	0.96

